score_id	set_id	difficulty	tags
6112984	5102907	2	art-song,birds,classical,female-composer,german,romantic,song-cycle,piano
6114679	5102907	3	art-song,classical,female-composer,german,romantic,sea-and-water,song-cycle,piano
6115317	5102907	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
6088572	5102677	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
6088768	5102677	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6089528	5102677	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
6577199	5106652	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
6577218	5106652	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
6577241	5106652	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6577426	5106652	2	art-song,classical,female-composer,german,mourning,romantic,song-cycle,piano
6577688	5106652	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6577737	5106652	1	art-song,classical,female-composer,german,romantic,seasons,song-cycle,piano
6069162	5096906	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
6110297	5096906	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
6069462	5096906	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6071196	5096906	2	art-song,classical,female-composer,german,romantic,seasons,song-cycle,piano
5002160	5096906	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
6073491	5096906	2	art-song,classical,female-composer,german,mourning,romantic,song-cycle,piano
6060661	5102396	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
6060726	5102396	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6061301	5102396	1	art-song,classical,female-composer,german,romantic,sea-and-water,song-cycle,piano
6059127	5102396	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6062682	5102396	2	art-song,classical,female-composer,german,romantic,seasons,song-cycle,piano
6059385	5102396	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
6067798	5102397	2	art-song,classical,female-composer,german,mourning,romantic,song-cycle,piano
6075217	5102397	2	art-song,classical,female-composer,german,romantic,song-cycle,travel,piano
6077132	5102397	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6068212	5102397	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
6077196	5102397	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6077515	5102397	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
5105407	5032870	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
5105228	5032870	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
5104275	5032870	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
4920211	5032870	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
5115660	5032870	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
5105152	5032870	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
6117412	5102943	1	art-song,classical,female-composer,german,lullaby,romantic,song-cycle,piano
6117552	5102943	2	art-song,classical,female-composer,german,night,romantic,song-cycle,piano
6117742	5102943	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
6118156	5102943	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6118888	5102943	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6119892	5102943	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
6070235	5102501	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
6079502	5102501	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
6085883	5102501	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
5883528	5101077	2	art-song,classical,female-composer,german,late-romantic,romantic,song-cycle,piano
5883655	5101077	3	art-song,classical,female-composer,german,late-romantic,romantic,song-cycle,piano
6575645	5106653	1	art-song,classical,female-composer,german,late-romantic,night,romantic,song-cycle,piano
6575669	5106653	1	art-song,classical,female-composer,german,late-romantic,romantic,sacred,song-cycle,piano
6576011	5106653	2	art-song,classical,female-composer,german,late-romantic,romantic,song-cycle,piano
6577118	5106653	2	art-song,classical,female-composer,german,late-romantic,romantic,song-cycle,piano
6577137	5106653	1	art-song,classical,female-composer,german,late-romantic,lullaby,romantic,song-cycle,piano
6644591	5107534	2	art-song,british,classical,female-composer,nature,romantic,piano
6644635	5107534	2	art-song,british,classical,female-composer,romantic,piano
6644955	5107534	2	art-song,british,classical,female-composer,romantic,piano
6645039	5107534	1	art-song,british,classical,female-composer,love,romantic,piano
6645396	5107534	1	art-song,british,classical,female-composer,love,romantic,piano
6573515	5106657	2	art-song,british,classical,female-composer,late-romantic,lullaby,romantic,song-cycle,piano
6573701	5106657	2	art-song,british,classical,female-composer,late-romantic,romantic,song-cycle,piano
6209594	5103710	2	art-song,birds,british,classical,female-composer,late-romantic,love,romantic,song-cycle,piano
6209602	5103710	2	art-song,british,classical,female-composer,late-romantic,love,romantic,song-cycle,piano
6209605	5103710	2	art-song,british,classical,female-composer,late-romantic,love,romantic,song-cycle,piano
6209607	5103710	1	art-song,birds,british,classical,female-composer,late-romantic,love,romantic,song-cycle,piano
6209608	5103710	2	art-song,british,classical,female-composer,late-romantic,love,romantic,song-cycle,piano
6420897	5103535	2	art-song,birds,british,classical,female-composer,late-romantic,romantic,song-cycle,piano
6421627	5103535	2	art-song,birds,british,classical,female-composer,late-romantic,romantic,song-cycle,piano
6421659	5103535	3	art-song,birds,british,classical,female-composer,late-romantic,romantic,song-cycle,piano
6421815	5103535	2	art-song,birds,british,classical,female-composer,late-romantic,romantic,song-cycle,piano
6424314	5103535	2	art-song,birds,british,classical,female-composer,late-romantic,romantic,song-cycle,piano
6751462	5106654	2	art-song,british,classical,female-composer,late-romantic,nature,romantic,song-cycle,piano
6753337	5106654	1	art-song,british,classical,female-composer,late-romantic,romantic,song-cycle,piano
6753345	5106654	1	art-song,british,classical,female-composer,late-romantic,romantic,song-cycle,piano
6753349	5106654	2	art-song,british,classical,female-composer,late-romantic,romantic,song-cycle,piano
6753355	5106654	2	art-song,british,classical,female-composer,late-romantic,night,romantic,song-cycle,piano
6757520	5106656	2	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6758594	5106656	2	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6762513	5106656	2	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6762153	5106656	3	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6761038	5106656	2	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6760929	5106656	2	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6761202	5106656	2	art-song,british,classical,dreams,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6765984	5106656	2	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6764425	5106656	1	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6764874	5106656	2	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6766045	5106656	2	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6766368	5106656	2	art-song,british,classical,female-composer,late-romantic,love,romantic,seasons,song-cycle,piano
6650166	5107537	2	art-song,classical,female-composer,hawaiian,romantic,piano
6609408	5107146	2	art-song,british,classical,female-composer,romantic,piano
6609481	5107146	1	art-song,british,classical,female-composer,love,night,romantic,piano
6499366	5105990	3	art-song,british,classical,romantic,piano
6505010	5105998	2	art-song,british,classical,nature,romantic,seasons,song-cycle,piano
6505088	5105998	2	art-song,british,classical,romantic,seasons,song-cycle,piano
6505652	5105998	2	art-song,british,classical,romantic,seasons,song-cycle,piano
6507219	5105998	2	art-song,british,classical,mourning,romantic,seasons,song-cycle,piano
6508497	5105998	1	art-song,british,classical,romantic,seasons,song-cycle,piano
6508651	5105998	2	art-song,british,classical,romantic,seasons,song-cycle,piano
6510065	5105998	2	art-song,british,classical,romantic,seasons,song-cycle,piano
5054519	5051725	1	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5051724	5051725	1	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5052787	5051725	1	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5062118	5051725	1	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5052823	5051725	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5026266	5026280	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5026309	5026280	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5026306	5026280	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
5026316	5026280	2	art-song,austrian,classical,late-romantic,romantic,song-cycle,piano
6650249	5107542	2	art-song,british,classical,female-composer,romantic,piano
6650388	5107542	2	art-song,british,classical,female-composer,romantic,piano
6573780	5106658	3	art-song,classical,female-composer,german,romantic,piano
5823419	5100810	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
5834245	5100810	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
5840527	5100878	3	art-song,classical,female-composer,german,nature,romantic,song-cycle,piano
5840434	5100878	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
5841419	5100878	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
7074684	5110262	2	art-song,classical,german,romantic,song-cycle,piano
7076589	5110262	3	art-song,classical,german,romantic,song-cycle,piano
7163985	5110262	2	art-song,classical,german,romantic,song-cycle,piano
7374512	5110262	1	art-song,classical,german,romantic,song-cycle,piano
7374854	5110262	2	art-song,classical,folk,german,romantic,song-cycle,piano
7380386	5110262	1	art-song,classical,german,romantic,song-cycle,piano
6989284	5110240	2	art-song,classical,german,romantic,song-cycle,piano
6989204	5110240	1	art-song,classical,german,romantic,song-cycle,piano
6989465	5110240	2	art-song,classical,german,romantic,song-cycle,piano
6994338	5110240	2	art-song,classical,dreams,german,romantic,song-cycle,piano
6995255	5110240	2	art-song,classical,german,night,romantic,song-cycle,piano
6997609	5110240	2	art-song,classical,german,romantic,song-cycle,piano
6646808	5107543	2	art-song,british,classical,female-composer,love,romantic,song-cycle,piano
6648208	5107543	2	art-song,british,classical,female-composer,romantic,song-cycle,piano
6648595	5107543	1	art-song,british,classical,female-composer,mourning,romantic,song-cycle,piano
6648674	5107543	2	art-song,british,classical,female-composer,romantic,song-cycle,piano
6649005	5107543	2	art-song,british,classical,female-composer,romantic,seasons,song-cycle,piano
6646781	5107543	2	art-song,british,classical,female-composer,romantic,seasons,song-cycle,piano
6649053	5107543	2	art-song,british,classical,female-composer,romantic,seasons,song-cycle,piano
6652350	5107548	2	art-song,classical,female-composer,late-romantic,romantic,swedish,piano
6652787	5107548	2	art-song,classical,female-composer,late-romantic,romantic,swedish,piano
6654094	5107547	2	art-song,classical,female-composer,late-romantic,romantic,serenade,song-cycle,swedish,piano
6654137	5107547	2	art-song,classical,female-composer,late-romantic,romantic,song-cycle,swedish,piano
6654215	5107547	2	art-song,classical,female-composer,late-romantic,romantic,song-cycle,swedish,piano
6654252	5107547	2	art-song,classical,female-composer,late-romantic,romantic,song-cycle,swedish,piano
6654371	5107547	2	art-song,classical,female-composer,late-romantic,romantic,song-cycle,swedish,piano
6655823	5107547	3	art-song,classical,female-composer,late-romantic,romantic,song-cycle,swedish,piano
6655859	5107547	1	art-song,classical,female-composer,late-romantic,lullaby,romantic,song-cycle,swedish,piano
6656152	5107547	2	art-song,classical,female-composer,late-romantic,love,romantic,song-cycle,swedish,piano
6656431	5107547	2	art-song,classical,female-composer,late-romantic,romantic,song-cycle,swedish,piano
6656769	5107547	1	art-song,classical,female-composer,late-romantic,romantic,song-cycle,swedish,piano
6660019	5107692	1	art-song,classical,female-composer,romantic,song-cycle,swedish,piano
6660043	5107692	2	art-song,classical,female-composer,romantic,song-cycle,swedish,piano
6660097	5107692	1	art-song,classical,female-composer,romantic,song-cycle,swedish,piano
6661509	5107693	2	art-song,classical,female-composer,romantic,song-cycle,swedish,piano
6661586	5107693	1	art-song,classical,female-composer,romantic,song-cycle,swedish,piano
6661632	5107693	1	art-song,classical,dreams,female-composer,romantic,song-cycle,swedish,piano
6661685	5107693	3	art-song,classical,female-composer,romantic,song-cycle,swedish,piano
5842033	5100884	2	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
5842142	5100884	1	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
5900749	5100884	1	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
5907276	5100884	1	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano,war-and-patriotic
5907870	5100884	2	art-song,austrian,classical,classical-period,female-composer,night,song-cycle,piano
5908953	5100884	3	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
5986273	5100884	3	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
5991353	5100884	3	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
5991473	5100884	3	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
5994814	5100884	2	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
5995576	5100884	1	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
5995663	5100884	1	art-song,austrian,classical,classical-period,female-composer,song-cycle,piano
6679725	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6681689	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6682890	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6683117	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6683352	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6683493	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6684909	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6550942	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6685238	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6686265	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6688176	5106617	2	art-song,british,classical,romantic,sea-and-water,song-cycle,piano
6688667	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6690090	5106617	2	art-song,british,classical,romantic,song-cycle,piano
6205868	5103547	1	art-song,british,classical,romantic,sacred,piano
6210474	5103547	2	art-song,british,classical,romantic,piano
6434272	5103545	1	art-song,british,classical,romantic,song-cycle,piano
6434317	5103545	2	art-song,british,classical,romantic,song-cycle,piano
6425218	5105656	1	art-song,british,classical,love,romantic,song-cycle,piano
6425381	5105656	2	art-song,british,classical,night,romantic,song-cycle,piano
6425416	5105656	2	art-song,british,classical,romantic,song-cycle,piano
6425475	5105656	2	art-song,british,classical,romantic,song-cycle,piano
6606200	5107096	1	art-song,british,classical,female-composer,romantic,piano
6605890	5107080	1	art-song,british,classical,female-composer,romantic,piano
6606089	5107080	1	art-song,british,classical,female-composer,romantic,piano
6663305	5107694	2	art-song,british,classical,early-modern,female-composer,piano
6663350	5107694	2	art-song,british,classical,early-modern,female-composer,piano
6663427	5107694	3	art-song,british,classical,early-modern,female-composer,piano
6666995	5107695	1	art-song,classical,female-composer,french,mourning,romantic,piano
6667483	5107695	1	art-song,classical,female-composer,french,romantic,piano
6669339	5107695	1	art-song,classical,female-composer,french,romantic,piano
5067312	5002090	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5100067	5002090	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002087	5002090	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5100073	5002090	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5100080	5002090	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5100188	5002090	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5101789	5002090	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002096	5002090	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002100	5002090	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002108	5002090	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002111	5002090	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5101826	5002090	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5087917	5001873	2	art-song,classical,classical-period,female-composer,german,sea-and-water,song-cycle,piano
5002130	5001873	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5046249	5001873	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5001870	5001873	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5001880	5001873	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5001911	5001873	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5001925	5001873	1	art-song,classical,classical-period,female-composer,folk,german,song-cycle,piano
5001930	5001873	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5001937	5001873	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5087944	5001873	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5087973	5001873	1	art-song,classical,classical-period,female-composer,german,sea-and-water,song-cycle,piano
5001945	5001873	3	art-song,classical,classical-period,female-composer,german,night,song-cycle,piano
5001965	5001966	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5061310	5001966	2	art-song,classical,classical-period,female-composer,german,song-cycle,travel,piano
5001980	5001966	1	art-song,classical,classical-period,female-composer,german,nature,song-cycle,piano
5001994	5001966	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5001997	5001966	2	art-song,birds,classical,classical-period,female-composer,german,song-cycle,piano
5002006	5001966	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5046362	5001966	1	art-song,classical,classical-period,female-composer,german,nature,song-cycle,piano
5002015	5001966	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002019	5001966	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5061932	5001966	1	art-song,classical,classical-period,female-composer,german,night,song-cycle,piano
5002026	5001966	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5062143	5001966	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002041	5002042	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002052	5002042	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5092560	5002042	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5092551	5002042	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002062	5002042	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5092612	5002042	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
5002078	5002042	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6449397	5105824	2	art-song,british,classical,late-romantic,romantic,piano
6986065	5110233	1	art-song,classical,french,impressionism,late-romantic,romantic,piano
6986302	5110233	1	art-song,classical,french,impressionism,late-romantic,romantic,piano
6987889	5110233	2	art-song,classical,french,impressionism,late-romantic,romantic,piano
6987705	5110233	2	art-song,classical,french,impressionism,late-romantic,romantic,piano
6993176	5110233	2	art-song,classical,french,impressionism,late-romantic,romantic,piano
6988229	5110243	1	art-song,classical,french,impressionism,late-romantic,romantic,song-cycle,piano
6990810	5110243	1	art-song,classical,french,impressionism,late-romantic,romantic,song-cycle,piano
6990957	5110243	1	art-song,classical,french,impressionism,late-romantic,mourning,romantic,song-cycle,piano
6481218	5106049	1	art-song,classical,french,impressionism,late-romantic,romantic,song-cycle,piano
6481941	5106049	1	art-song,classical,french,impressionism,late-romantic,romantic,song-cycle,piano
6482032	5106049	2	art-song,classical,french,impressionism,late-romantic,mourning,romantic,song-cycle,piano
6017264	5102093	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6017336	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6019054	5102093	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6019093	5102093	2	art-song,classical,classical-period,female-composer,german,night,song-cycle,piano
6019300	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6021037	5102093	1	art-song,classical,classical-period,female-composer,german,seasons,song-cycle,piano
6022417	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6029206	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6030396	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6030481	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6111180	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6039262	5102093	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6045936	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6047364	5102093	3	art-song,classical,classical-period,female-composer,german,love,song-cycle,piano
6047553	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6050218	5102093	2	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6050301	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6050547	5102093	1	art-song,classical,classical-period,dance,female-composer,german,song-cycle,piano
6051638	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6051719	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6053913	5102093	1	art-song,classical,classical-period,female-composer,german,seasons,song-cycle,piano
6053984	5102093	1	art-song,classical,classical-period,female-composer,german,nature,song-cycle,piano
6054087	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6054227	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6054943	5102093	1	art-song,classical,classical-period,female-composer,german,song-cycle,piano
6180725	5101602	1	art-song,austrian,classical,classical-period,piano
5946872	5101602	1	art-song,austrian,classical,classical-period,piano
6900961	5101602	3	art-song,austrian,classical,classical-period,piano
7111114	5101602	2	art-song,austrian,classical,classical-period,piano
6834411	5101602	1	art-song,austrian,classical,classical-period,piano
7071193	5101602	3	art-song,austrian,classical,classical-period,piano
5133353	5101602	2	art-song,austrian,classical,classical-period,serenade,piano
5093434	5016678	2	art-song,austrian,classical,classical-period,song-cycle,piano
4988600	5016678	2	art-song,austrian,classical,classical-period,song-cycle,piano
5093748	5016678	2	art-song,austrian,classical,classical-period,song-cycle,piano
5093803	5016678	3	art-song,austrian,classical,classical-period,song-cycle,piano
6485233	5106080	2	art-song,austrian,classical,classical-period,night,song-cycle,piano
6486395	5106080	1	art-song,austrian,classical,classical-period,song-cycle,piano
6486443	5106080	2	art-song,austrian,classical,classical-period,song-cycle,piano
6487832	5106080	1	art-song,austrian,classical,classical-period,song-cycle,piano
5004731	5004732	2	art-song,austrian,classical,classical-period,song-cycle,piano
4982535	5004732	3	art-song,austrian,classical,classical-period,song-cycle,piano
4985937	5004732	3	art-song,austrian,classical,classical-period,song-cycle,piano
4985925	5004732	2	art-song,austrian,classical,classical-period,sea-and-water,song-cycle,piano
4985924	5004732	2	art-song,austrian,classical,classical-period,song-cycle,piano
4985930	5004732	2	art-song,austrian,classical,classical-period,song-cycle,piano
4985951	5004732	3	art-song,austrian,classical,classical-period,song-cycle,piano
5025982	5004732	2	art-song,austrian,classical,classical-period,song-cycle,piano
4985932	5004732	1	art-song,austrian,classical,classical-period,song-cycle,piano
5025985	5004732	1	art-song,austrian,classical,classical-period,song-cycle,piano
4985938	5004732	1	art-song,austrian,classical,classical-period,song-cycle,piano
4985946	5004732	2	art-song,austrian,classical,classical-period,song-cycle,piano
4985940	5004732	2	art-song,austrian,classical,classical-period,song-cycle,piano
4985927	5004732	1	art-song,austrian,classical,classical-period,song-cycle,piano
5026236	5004732	2	art-song,austrian,classical,classical-period,song-cycle,piano
4985935	5004732	3	art-song,austrian,classical,classical-period,love,song-cycle,piano
4985934	5004732	3	art-song,austrian,classical,classical-period,song-cycle,piano
4985949	5004732	3	art-song,austrian,classical,classical-period,song-cycle,piano
4985922	5004732	2	art-song,austrian,classical,classical-period,sea-and-water,song-cycle,piano
4985931	5004732	2	art-song,austrian,classical,classical-period,lullaby,song-cycle,piano
6838113	5109410	3	art-song,austrian,classical,classical-period,song-cycle,piano
6834474	5109410	3	art-song,austrian,classical,classical-period,mourning,song-cycle,piano
6181353	5103429	2	art-song,austrian,classical,classical-period,song-cycle,piano
6181076	5103429	2	art-song,austrian,classical,classical-period,song-cycle,piano
6181050	5103429	2	art-song,austrian,classical,classical-period,song-cycle,piano
6182149	5103429	2	art-song,austrian,classical,classical-period,song-cycle,piano
6182173	5103429	3	art-song,austrian,classical,classical-period,song-cycle,piano
6389103	5103429	3	art-song,austrian,classical,classical-period,sacred,song-cycle,piano
6389071	5103429	2	art-song,austrian,classical,classical-period,song-cycle,piano
5103323	5032890	2	art-song,austrian,classical,classical-period,song-cycle,piano
4981984	5032890	1	art-song,austrian,classical,classical-period,song-cycle,piano
4919879	5032890	2	art-song,austrian,classical,classical-period,song-cycle,piano
4982491	5032890	1	art-song,austrian,classical,classical-period,song-cycle,piano
4982505	5032891	2	art-song,austrian,classical,classical-period,song-cycle,piano
4982465	5032891	3	art-song,austrian,classical,classical-period,song-cycle,piano
5077744	5004836	3	art-song,austrian,classical,classical-period,song-cycle,piano
4986000	5004836	2	art-song,austrian,classical,classical-period,song-cycle,piano
4985999	5004836	2	art-song,austrian,classical,classical-period,song-cycle,piano
5004835	5004836	2	art-song,austrian,classical,classical-period,serenade,song-cycle,piano
4985990	5004836	3	art-song,austrian,classical,classical-period,song-cycle,piano
4985987	5004836	3	art-song,austrian,classical,classical-period,song-cycle,piano
4978506	5004836	2	art-song,austrian,classical,classical-period,mourning,song-cycle,piano
4985985	5004836	3	art-song,austrian,classical,classical-period,song-cycle,piano
4985984	5004836	2	art-song,austrian,classical,classical-period,song-cycle,piano
5098612	5004836	2	art-song,austrian,classical,classical-period,song-cycle,piano
4985973	5004836	3	art-song,austrian,classical,classical-period,song-cycle,piano
4985965	5004836	3	art-song,austrian,classical,classical-period,sea-and-water,song-cycle,piano
4985964	5004836	1	art-song,austrian,classical,classical-period,song-cycle,piano
4985962	5004836	1	art-song,austrian,classical,classical-period,song-cycle,piano
5015378	5015409	2	art-song,austrian,classical,classical-period,night,song-cycle,piano
5015435	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5015499	5015409	1	art-song,austrian,classical,classical-period,song-cycle,piano
5015573	5015409	3	art-song,austrian,classical,classical-period,song-cycle,piano
5016466	5015409	3	art-song,austrian,classical,classical-period,song-cycle,piano
5016512	5015409	3	art-song,austrian,classical,classical-period,song-cycle,piano
5015410	5015409	3	art-song,austrian,classical,classical-period,song-cycle,piano
5015521	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5023438	5015409	3	art-song,austrian,classical,classical-period,song-cycle,piano
5023517	5015409	1	art-song,austrian,classical,classical-period,song-cycle,piano
5023603	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5023662	5015409	3	art-song,austrian,classical,classical-period,song-cycle,piano
5007176	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5007178	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5007179	5015409	3	art-song,austrian,classical,classical-period,song-cycle,piano
5007180	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5007181	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5007182	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5009833	5015409	1	art-song,austrian,classical,classical-period,song-cycle,piano
5009900	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5013945	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5013969	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5014002	5015409	2	art-song,austrian,classical,classical-period,song-cycle,piano
5014023	5015409	1	art-song,austrian,classical,classical-period,song-cycle,piano
5000388	5101059	1	art-song,classical,female-composer,german,night,romantic,piano
4919673	5101059	2	art-song,classical,female-composer,german,romantic,piano
5133602	5097002	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
5125680	5097002	1	art-song,classical,female-composer,german,romantic,song-cycle,piano
5126774	5097002	3	art-song,classical,female-composer,german,romantic,song-cycle,piano
5126921	5097002	2	art-song,classical,female-composer,german,night,romantic,song-cycle,piano
5130351	5097002	2	art-song,classical,female-composer,german,romantic,song-cycle,piano
